indic_ur;cities;TIME_PERIOD;OBS_VALUE;OBS_FLAG;Observation status (Flag) V2 structure;CONF_STATUS;Confidentiality status (flag)
EN3013V;DE091C;2016;99.98;;;;
EN3013V;DE092C;2004;96.70;;;;
EN3013V;DE092C;2005;96.90;e;estimated;;
EN3013V;DE092C;2006;97.10;e;estimated;;
EN3013V;DE092C;2007;97.30;;;;
EN3013V;DE092C;2008;97.20;e;estimated;;
EN3013V;DE092C;2009;97.10;e;estimated;;
EN3013V;DE092C;2010;97.00;;;;
EN3013V;DE092C;2011;97.00;e;estimated;;
EN3013V;DE092C;2012;97.00;e;estimated;;
EN3013V;DE092C;2013;97.00;;;;
EN3013V;DE092C;2014;97.00;e;estimated;;
EN3013V;DE092C;2016;97.06;;;;
EN3013V;DE093C;2004;100.00;;;;
EN3013V;DE093C;2005;100.00;e;estimated;;
EN3013V;DE093C;2006;100.00;e;estimated;;
EN3013V;DE093C;2007;100.00;;;;
EN3013V;DE093C;2008;100.00;e;estimated;;
EN3013V;DE093C;2009;100.00;e;estimated;;
EN3013V;DE093C;2010;100.00;;;;
EN3013V;DE093C;2011;100.00;e;estimated;;
EN3013V;DE093C;2012;100.00;e;estimated;;
EN3013V;DE093C;2013;100.00;;;;
EN3013V;DE093C;2014;100.00;e;estimated;;
EN3013V;DE093C;2016;99.96;;;;
EN3013V;DE094C;2004;97.00;;;;
EN3013V;DE094C;2005;97.20;e;estimated;;
EN3013V;DE094C;2006;97.50;e;estimated;;
EN3013V;DE094C;2007;97.70;;;;
EN3013V;DE094C;2008;97.80;e;estimated;;
EN3013V;DE094C;2009;98.00;e;estimated;;
EN3013V;DE094C;2010;98.10;;;;
EN3013V;DE094C;2011;98.20;e;estimated;;
EN3013V;DE094C;2012;98.30;e;estimated;;
EN3013V;DE094C;2013;98.30;;;;
EN3013V;DE094C;2014;98.40;e;estimated;;
EN3013V;DE094C;2016;98.34;;;;
EN3013V;DE095C;2004;99.20;;;;
EN3013V;DE095C;2005;99.20;e;estimated;;
EN3013V;DE095C;2006;99.20;e;estimated;;
EN3013V;DE095C;2007;99.20;;;;
EN3013V;DE095C;2008;99.30;e;estimated;;
EN3013V;DE095C;2009;99.50;e;estimated;;
EN3013V;DE095C;2010;99.60;;;;
EN3013V;DE095C;2011;99.60;e;estimated;;
EN3013V;DE095C;2012;99.60;e;estimated;;
EN3013V;DE095C;2013;99.70;;;;
EN3013V;DE095C;2014;99.70;e;estimated;;
EN3013V;DE095C;2016;99.76;;;;
EN3013V;DE096C;2004;99.80;;;;
EN3013V;DE096C;2005;99.80;e;estimated;;
EN3013V;DE096C;2006;99.80;e;estimated;;
EN3013V;DE096C;2007;99.80;;;;
EN3013V;DE096C;2008;99.80;e;estimated;;
EN3013V;DE096C;2009;99.80;e;estimated;;
EN3013V;DE096C;2010;99.80;;;;
EN3013V;DE096C;2011;99.80;e;estimated;;
EN3013V;DE096C;2012;99.80;e;estimated;;
EN3013V;DE096C;2013;99.90;;;;
EN3013V;DE096C;2014;99.90;e;estimated;;
EN3013V;DE096C;2016;99.86;;;;
EN3013V;DE097C;2004;98.90;;;;
EN3013V;DE097C;2005;99.10;e;estimated;;
EN3013V;DE097C;2006;99.30;e;estimated;;
EN3013V;DE097C;2007;99.50;;;;
EN3013V;DE097C;2008;99.50;e;estimated;;
EN3013V;DE097C;2009;99.60;e;estimated;;
EN3013V;DE097C;2010;99.60;;;;
EN3013V;DE097C;2011;99.60;e;estimated;;
EN3013V;DE097C;2012;99.60;e;estimated;;
EN3013V;DE097C;2013;99.70;;;;
EN3013V;DE097C;2014;99.70;e;estimated;;
EN3013V;DE097C;2016;99.81;;;;
EN3013V;DE098C;2004;99.40;;;;
EN3013V;DE098C;2005;99.50;e;estimated;;
EN3013V;DE098C;2006;99.70;e;estimated;;
EN3013V;DE098C;2007;99.80;;;;
EN3013V;DE098C;2008;99.70;e;estimated;;
EN3013V;DE098C;2009;99.60;e;estimated;;
EN3013V;DE098C;2010;99.50;;;;
EN3013V;DE098C;2011;99.50;e;estimated;;
EN3013V;DE098C;2012;99.50;e;estimated;;
EN3013V;DE098C;2013;99.50;;;;
EN3013V;DE098C;2014;99.50;e;estimated;;
EN3013V;DE098C;2016;99.56;;;;
EN3013V;DE100C;2004;99.70;;;;
EN3013V;DE100C;2005;99.70;e;estimated;;
EN3013V;DE100C;2006;99.80;e;estimated;;
EN3013V;DE100C;2007;99.80;;;;
EN3013V;DE100C;2008;99.90;e;estimated;;
EN3013V;DE100C;2009;99.90;e;estimated;;
EN3013V;DE100C;2010;100.00;;;;
EN3013V;DE100C;2011;100.00;e;estimated;;
EN3013V;DE100C;2012;100.00;e;estimated;;
EN3013V;DE100C;2013;100.00;;;;
EN3013V;DE100C;2014;100.00;e;estimated;;
EN3013V;DE100C;2016;99.94;;;;
EN3013V;DE102C;2004;98.80;;;;
EN3013V;DE102C;2005;98.80;e;estimated;;
EN3013V;DE102C;2006;98.80;e;estimated;;
EN3013V;DE102C;2007;98.80;;;;
EN3013V;DE102C;2008;98.80;e;estimated;;
EN3013V;DE102C;2009;98.80;e;estimated;;
EN3013V;DE102C;2010;98.80;;;;
EN3013V;DE102C;2011;99.00;e;estimated;;
EN3013V;DE102C;2012;99.20;e;estimated;;
EN3013V;DE102C;2013;99.50;;;;
EN3013V;DE102C;2014;99.70;e;estimated;;
EN3013V;DE102C;2016;99.46;;;;
EN3013V;DE104C;2004;99.80;;;;
EN3013V;DE104C;2005;99.80;e;estimated;;
EN3013V;DE104C;2006;99.80;e;estimated;;
EN3013V;DE104C;2007;99.80;;;;
EN3013V;DE104C;2008;99.80;e;estimated;;
EN3013V;DE104C;2009;99.80;e;estimated;;
EN3013V;DE104C;2010;99.80;;;;
EN3013V;DE104C;2011;99.80;e;estimated;;
EN3013V;DE104C;2012;99.80;e;estimated;;
EN3013V;DE104C;2013;99.80;;;;
EN3013V;DE104C;2014;99.80;e;estimated;;
EN3013V;DE104C;2016;99.83;;;;
EN3013V;DE105C;2004;99.90;;;;
EN3013V;DE105C;2005;99.90;e;estimated;;
EN3013V;DE105C;2006;99.80;e;estimated;;
EN3013V;DE105C;2007;99.80;;;;
EN3013V;DE105C;2008;99.80;e;estimated;;
EN3013V;DE105C;2009;99.80;e;estimated;;
EN3013V;DE105C;2010;99.80;;;;
EN3013V;DE105C;2011;99.80;e;estimated;;
EN3013V;DE105C;2012;99.80;e;estimated;;
EN3013V;DE105C;2013;99.80;;;;
EN3013V;DE105C;2014;99.80;e;estimated;;
EN3013V;DE105C;2016;99.88;;;;
EN3013V;DE106C;2004;96.50;;;;
EN3013V;DE106C;2005;97.00;e;estimated;;
EN3013V;DE106C;2006;97.40;e;estimated;;
EN3013V;DE106C;2007;97.90;;;;
EN3013V;DE106C;2008;97.90;e;estimated;;
EN3013V;DE106C;2009;98.00;e;estimated;;
EN3013V;DE106C;2010;98.00;;;;
EN3013V;DE106C;2011;98.00;e;estimated;;
EN3013V;DE106C;2012;98.00;e;estimated;;
EN3013V;DE106C;2013;98.10;;;;
EN3013V;DE106C;2014;98.10;e;estimated;;
EN3013V;DE106C;2016;98.17;;;;
EN3013V;DE107C;2004;99.70;;;;
EN3013V;DE107C;2005;99.70;e;estimated;;
EN3013V;DE107C;2006;99.70;e;estimated;;
EN3013V;DE107C;2007;99.70;;;;
EN3013V;DE107C;2008;99.70;e;estimated;;
EN3013V;DE107C;2009;99.70;e;estimated;;
EN3013V;DE107C;2010;99.70;;;;
EN3013V;DE107C;2011;99.70;e;estimated;;
EN3013V;DE107C;2012;99.70;e;estimated;;
EN3013V;DE107C;2013;99.80;;;;
EN3013V;DE107C;2014;99.80;e;estimated;;
EN3013V;DE107C;2016;99.85;;;;
EN3013V;DE108C;2004;98.60;;;;
EN3013V;DE108C;2005;98.60;e;estimated;;
EN3013V;DE108C;2006;98.70;e;estimated;;
EN3013V;DE108C;2007;98.70;;;;
EN3013V;DE108C;2008;98.70;e;estimated;;
EN3013V;DE108C;2009;98.80;e;estimated;;
EN3013V;DE108C;2010;98.80;;;;
EN3013V;DE108C;2011;98.90;e;estimated;;
EN3013V;DE108C;2012;99.00;e;estimated;;
EN3013V;DE108C;2013;99.10;;;;
EN3013V;DE108C;2014;99.20;e;estimated;;
EN3013V;DE108C;2016;99.17;;;;
EN3013V;DE109C;2004;99.80;;;;
EN3013V;DE109C;2005;99.80;e;estimated;;
EN3013V;DE109C;2006;99.80;e;estimated;;
EN3013V;DE109C;2007;99.80;;;;
EN3013V;DE109C;2008;99.80;e;estimated;;
EN3013V;DE109C;2009;99.80;e;estimated;;
EN3013V;DE109C;2010;99.80;;;;
EN3013V;DE109C;2011;99.80;e;estimated;;
EN3013V;DE109C;2012;99.80;e;estimated;;
EN3013V;DE109C;2013;99.80;;;;
EN3013V;DE109C;2014;99.80;e;estimated;;
EN3013V;DE109C;2016;99.81;;;;
EN3013V;DE110C;2004;99.80;;;;
EN3013V;DE110C;2005;99.80;e;estimated;;
EN3013V;DE110C;2006;99.80;e;estimated;;
EN3013V;DE110C;2007;99.80;;;;
EN3013V;DE110C;2008;99.80;e;estimated;;
EN3013V;DE110C;2009;99.80;e;estimated;;
EN3013V;DE110C;2010;99.80;;;;
EN3013V;DE110C;2011;99.80;e;estimated;;
EN3013V;DE110C;2012;99.80;e;estimated;;
EN3013V;DE110C;2013;99.90;;;;
EN3013V;DE110C;2014;99.90;e;estimated;;
EN3013V;DE110C;2016;99.89;;;;
EN3013V;DE111C;2004;99.10;;;;
EN3013V;DE111C;2005;99.10;e;estimated;;
EN3013V;DE111C;2006;99.10;e;estimated;;
EN3013V;DE111C;2007;99.10;;;;
EN3013V;DE111C;2008;99.10;e;estimated;;
EN3013V;DE111C;2009;99.20;e;estimated;;
EN3013V;DE111C;2010;99.20;;;;
EN3013V;DE111C;2011;99.20;e;estimated;;
EN3013V;DE111C;2012;99.20;e;estimated;;
EN3013V;DE111C;2013;99.20;;;;
EN3013V;DE111C;2014;99.20;e;estimated;;
EN3013V;DE111C;2016;99.38;;;;
EN3013V;DE112C;2004;99.70;;;;
EN3013V;DE112C;2005;99.70;e;estimated;;
EN3013V;DE112C;2006;99.70;e;estimated;;
EN3013V;DE112C;2007;99.70;;;;
EN3013V;DE112C;2008;99.70;e;estimated;;
EN3013V;DE112C;2009;99.80;e;estimated;;
EN3013V;DE112C;2010;99.80;;;;
EN3013V;DE112C;2011;99.80;e;estimated;;
EN3013V;DE112C;2012;99.80;e;estimated;;
EN3013V;DE112C;2013;99.80;;;;
EN3013V;DE112C;2014;99.80;e;estimated;;
EN3013V;DE112C;2016;99.83;;;;
EN3013V;DE113C;2004;98.80;;;;
EN3013V;DE113C;2005;96.60;e;estimated;;
EN3013V;DE113C;2006;94.30;e;estimated;;
EN3013V;DE113C;2007;92.10;;;;
EN3013V;DE113C;2008;93.30;e;estimated;;
EN3013V;DE113C;2009;94.50;e;estimated;;
EN3013V;DE113C;2010;95.70;;;;
EN3013V;DE113C;2011;95.70;e;estimated;;
EN3013V;DE113C;2012;95.70;e;estimated;;
EN3013V;DE113C;2013;95.60;;;;
EN3013V;DE113C;2014;95.60;e;estimated;;
EN3013V;DE113C;2016;95.33;;;;
EN3013V;DE114C;2004;99.80;;;;
EN3013V;DE114C;2005;99.80;e;estimated;;
EN3013V;DE114C;2006;99.80;e;estimated;;
EN3013V;DE114C;2007;99.80;;;;
EN3013V;DE114C;2008;99.80;e;estimated;;
EN3013V;DE114C;2009;99.80;e;estimated;;
EN3013V;DE114C;2010;99.80;;;;
EN3013V;DE114C;2011;99.80;e;estimated;;
EN3013V;DE114C;2012;99.80;e;estimated;;
EN3013V;DE114C;2013;99.80;;;;
EN3013V;DE114C;2014;99.80;e;estimated;;
EN3013V;DE114C;2016;99.80;;;;
EN3013V;DE116C;2004;99.80;;;;
EN3013V;DE116C;2005;99.80;e;estimated;;
EN3013V;DE116C;2006;99.80;e;estimated;;
EN3013V;DE116C;2007;99.80;;;;
EN3013V;DE116C;2008;99.80;e;estimated;;
EN3013V;DE116C;2009;99.80;e;estimated;;
EN3013V;DE116C;2010;99.80;;;;
EN3013V;DE116C;2011;99.80;e;estimated;;
EN3013V;DE116C;2012;99.80;e;estimated;;
EN3013V;DE116C;2013;99.90;;;;
EN3013V;DE116C;2014;99.90;e;estimated;;
EN3013V;DE116C;2016;99.86;;;;
EN3013V;DE117C;2004;90.90;;;;
EN3013V;DE117C;2005;90.90;e;estimated;;
EN3013V;DE117C;2006;90.90;e;estimated;;
EN3013V;DE117C;2007;90.90;;;;
EN3013V;DE117C;2008;91.60;e;estimated;;
EN3013V;DE117C;2009;92.30;e;estimated;;
EN3013V;DE117C;2010;93.00;;;;
EN3013V;DE117C;2011;93.80;e;estimated;;
EN3013V;DE117C;2012;94.60;e;estimated;;
EN3013V;DE117C;2013;95.50;;;;
EN3013V;DE117C;2014;96.30;e;estimated;;
EN3013V;DE117C;2016;97.28;;;;
EN3013V;DE123C;2004;99.90;;;;
EN3013V;DE123C;2005;99.90;e;estimated;;
EN3013V;DE123C;2006;100.00;e;estimated;;
EN3013V;DE123C;2007;100.00;;;;
EN3013V;DE123C;2008;100.00;e;estimated;;
EN3013V;DE123C;2009;100.00;e;estimated;;
EN3013V;DE123C;2010;100.00;;;;
EN3013V;DE123C;2011;100.00;e;estimated;;
EN3013V;DE123C;2012;100.00;e;estimated;;
EN3013V;DE123C;2013;100.00;;;;
EN3013V;DE123C;2014;100.00;e;estimated;;
EN3013V;DE123C;2016;99.97;;;;
EN3013V;DE124C;2004;97.20;;;;
EN3013V;DE124C;2005;97.20;e;estimated;;
EN3013V;DE124C;2006;97.20;e;estimated;;
EN3013V;DE124C;2007;97.20;;;;
EN3013V;DE124C;2008;97.20;e;estimated;;
EN3013V;DE124C;2009;97.20;e;estimated;;
EN3013V;DE124C;2010;97.20;;;;
EN3013V;DE124C;2011;97.20;e;estimated;;
EN3013V;DE124C;2012;97.20;e;estimated;;
EN3013V;DE124C;2013;97.10;;;;
EN3013V;DE124C;2014;97.10;e;estimated;;
EN3013V;DE124C;2016;98.43;;;;
EN3013V;DE125C;2004;98.50;;;;
EN3013V;DE125C;2005;98.50;e;estimated;;
EN3013V;DE125C;2006;98.50;e;estimated;;
EN3013V;DE125C;2007;98.50;;;;
EN3013V;DE125C;2008;98.70;e;estimated;;
EN3013V;DE125C;2009;98.80;e;estimated;;
EN3013V;DE125C;2010;99.00;;;;
EN3013V;DE125C;2011;98.90;e;estimated;;
EN3013V;DE125C;2012;98.80;e;estimated;;
EN3013V;DE125C;2013;98.80;;;;
EN3013V;DE125C;2014;98.70;e;estimated;;
EN3013V;DE125C;2016;99.12;;;;
EN3013V;EE001C;2011;96.90;;;;
EN3013V;EE002C;2011;91.40;;;;
EN3013V;EE003C;2011;96.10;;;;
EN3013V;FI001C;2011;100.00;;;;
EN3013V;FI002C;2011;96.90;;;;
EN3013V;FI007C;2011;98.80;;;;
EN3013V;FI008C;2011;85.00;;;;
EN3013V;HR001C;2013;99.87;;;;
EN3013V;HR001C;2015;90.00;;;;
EN3013V;HR001C;2016;91.00;;;;
EN3013V;HR001C;2017;92.00;;;;
EN3013V;HR002C;2013;99.94;;;;
EN3013V;HR002C;2015;89.00;;;;
EN3013V;HR002C;2016;90.00;;;;
EN3013V;HR002C;2017;89.00;;;;
EN3013V;HR003C;2013;98.82;;;;
EN3013V;HR003C;2015;86.00;;;;
EN3013V;HR003C;2016;85.00;;;;
EN3013V;HR003C;2017;84.00;;;;
EN3013V;HR004C;2013;99.91;;;;
EN3013V;HR004C;2015;62.00;;;;
EN3013V;HR004C;2016;61.00;;;;
EN3013V;HR004C;2017;63.00;;;;
EN3013V;HR005C;2013;99.99;;;;
EN3013V;HR005C;2015;99.00;;;;
EN3013V;HR005C;2016;98.00;;;;
EN3013V;HR005C;2017;98.00;;;;
EN3013V;HR006C;2015;98.00;;;;
EN3013V;HR006C;2016;99.00;;;;
EN3013V;HR006C;2017;99.00;;;;
EN3013V;HR007C;2015;77.00;;;;
EN3013V;HR007C;2016;78.00;;;;
EN3013V;HR007C;2017;79.00;;;;
EN3013V;HU001C;2015;95.58;;;;
EN3013V;HU001C;2016;95.45;;;;
EN3013V;HU002C;2015;97.29;;;;
EN3013V;HU002C;2016;97.29;;;;
EN3013V;HU003C;2015;92.02;;;;
EN3013V;HU003C;2016;92.63;;;;
EN3013V;HU004C;2015;97.13;;;;
EN3013V;HU004C;2016;97.03;;;;
EN3013V;HU005C;2015;86.50;;;;
EN3013V;HU005C;2016;87.74;;;;
EN3013V;HU006C;2015;92.77;;;;
EN3013V;HU006C;2016;93.07;;;;
EN3013V;HU007C;2015;93.07;;;;
EN3013V;HU007C;2016;93.87;;;;
EN3013V;HU008C;2015;68.51;;;;
EN3013V;HU008C;2016;69.84;;;;
EN3013V;HU009C;2015;98.42;;;;
EN3013V;HU009C;2016;98.29;;;;
EN3013V;HU010C;2015;97.41;;;;
EN3013V;HU010C;2016;97.12;;;;
EN3013V;HU011C;2015;94.01;;;;
EN3013V;HU011C;2016;94.14;;;;
EN3013V;HU012C;2015;96.56;;;;
EN3013V;HU012C;2016;96.45;;;;
EN3013V;HU013C;2015;94.65;;;;
EN3013V;HU013C;2016;94.30;;;;
EN3013V;HU014C;2015;87.01;;;;
EN3013V;HU014C;2016;87.63;;;;
EN3013V;HU015C;2015;96.52;;;;
EN3013V;HU015C;2016;96.52;;;;
EN3013V;HU016C;2015;87.70;;;;
EN3013V;HU016C;2016;88.00;;;;
EN3013V;HU017C;2015;96.82;;;;
EN3013V;HU017C;2016;96.89;;;;
EN3013V;HU018C;2015;81.95;;;;
EN3013V;HU018C;2016;82.30;;;;
EN3013V;HU019C;2015;96.50;;;;
EN3013V;HU019C;2016;96.51;;;;
EN3013V;IE001C;2011;93.00;;;;
EN3013V;IE002C;2011;92.00;;;;
EN3013V;IE003C;2011;93.00;;;;
EN3013V;IE004C;2011;90.00;;;;
EN3013V;IE005C;2011;93.00;;;;
EN3013V;LT001C;2011;98.10;;;;
EN3013V;LT002C;2011;99.10;;;;
EN3013V;LT003C;2011;99.50;;;;
EN3013V;LT004C;2011;99.40;;;;
EN3013V;LT005C;2011;99.80;;;;
EN3013V;LT006C;2011;98.30;;;;
EN3013V;MT001C;2015;100.00;;;;
EN3013V;MT001C;2016;100.00;;;;
EN3013V;NL001C;2010;100.00;;;;
EN3013V;NL001C;2011;100.00;;;;
EN3013V;NL002C;2010;100.00;;;;
EN3013V;NL002C;2011;100.00;;;;
EN3013V;NL003C;2010;100.00;;;;
EN3013V;NL003C;2011;100.00;;;;
EN3013V;NL004C;2010;100.00;;;;
EN3013V;NL004C;2011;100.00;;;;
EN3013V;NL005C;2010;100.00;;;;
EN3013V;NL005C;2011;100.00;;;;
EN3013V;NL006C;2010;100.00;;;;
EN3013V;NL006C;2011;100.00;;;;
EN3013V;NL007C;2010;100.00;;;;
EN3013V;NL007C;2011;100.00;;;;
EN3013V;NL008C;2010;100.00;;;;
EN3013V;NL008C;2011;100.00;;;;
EN3013V;NL010C;2010;100.00;;;;
EN3013V;NL010C;2011;100.00;;;;
EN3013V;NL011C;2010;100.00;;;;
EN3013V;NL011C;2011;100.00;;;;
EN3013V;NL012C;2010;100.00;;;;
EN3013V;NL012C;2011;100.00;;;;
EN3013V;NL013C;2010;100.00;;;;
EN3013V;NL013C;2011;100.00;;;;
EN3013V;NL014C;2010;100.00;;;;
EN3013V;NL014C;2011;100.00;;;;
EN3013V;NL015C;2010;100.00;;;;
EN3013V;NL015C;2011;100.00;;;;
EN3013V;NL016C;2010;100.00;;;;
EN3013V;NL016C;2011;100.00;;;;
EN3013V;NL017C;2010;100.00;;;;
EN3013V;NL017C;2011;100.00;;;;
EN3013V;NL018C;2010;100.00;;;;
EN3013V;NL018C;2011;100.00;;;;
EN3013V;NL019C;2010;100.00;;;;
EN3013V;NL019C;2011;100.00;;;;
EN3013V;NL020C;2010;100.00;;;;
EN3013V;NL020C;2011;100.00;;;;
EN3013V;NL022C;2010;100.00;;;;
EN3013V;NL022C;2011;100.00;;;;
EN3013V;NL023C;2010;100.00;;;;
EN3013V;NL023C;2011;100.00;;;;
EN3013V;NL024C;2010;100.00;;;;
EN3013V;NL024C;2011;100.00;;;;
EN3013V;NL025C;2010;100.00;;;;
EN3013V;NL025C;2011;100.00;;;;
EN3013V;NL026C;2010;100.00;;;;
EN3013V;NL026C;2011;100.00;;;;
EN3013V;NL027C;2010;100.00;;;;
EN3013V;NL027C;2011;100.00;;;;
EN3013V;NL028C;2010;100.00;;;;
EN3013V;NL028C;2011;100.00;;;;
EN3013V;NL029C;2010;100.00;;;;
EN3013V;NL029C;2011;100.00;;;;
EN3013V;NL030C;2010;100.00;;;;
EN3013V;NL030C;2011;100.00;;;;
EN3013V;NL031C;2010;100.00;;;;
EN3013V;NL031C;2011;100.00;;;;
EN3013V;NL033C;2010;100.00;;;;
EN3013V;NL033C;2011;100.00;;;;
EN3013V;NL034C;2010;100.00;;;;
EN3013V;NL034C;2011;100.00;;;;
EN3013V;NL036C;2010;100.00;;;;
EN3013V;NL036C;2011;100.00;;;;
EN3013V;NL037C;2010;100.00;;;;
EN3013V;NL037C;2011;100.00;;;;
EN3013V;NL038C;2010;100.00;;;;
EN3013V;NL038C;2011;100.00;;;;
EN3013V;NL039C;2010;100.00;;;;
EN3013V;NL039C;2011;100.00;;;;
EN3013V;NL041C;2010;100.00;;;;
EN3013V;NL041C;2011;100.00;;;;
EN3013V;NL042C;2010;100.00;;;;
EN3013V;NL042C;2011;100.00;;;;
EN3013V;NL044C;2010;100.00;;;;
EN3013V;NL044C;2011;100.00;;;;
EN3013V;NL045C;2010;100.00;;;;
EN3013V;NL045C;2011;100.00;;;;
EN3013V;NL046C;2010;100.00;;;;
EN3013V;NL046C;2011;100.00;;;;
EN3013V;NL047C;2010;100.00;;;;
EN3013V;NL047C;2011;100.00;;;;
EN3013V;PT003C;2009;88.00;;;;
EN3013V;PT005C;2009;92.00;;;;
EN3013V;PT006C;2009;83.00;;;;
EN3013V;PT008C;2009;96.00;;;;
EN3013V;PT009C;2009;83.00;;;;
EN3013V;PT010C;2009;85.00;;;;
EN3013V;PT011C;2009;69.00;;;;
EN3013V;PT012C;2009;41.00;;;;
EN3013V;PT013C;2009;7.00;;;;
EN3013V;PT014C;2009;93.00;;;;
EN3013V;PT015C;2009;78.00;;;;
EN3013V;PT016C;2009;29.00;;;;
EN3013V;RO;2009;43.10;;;;
EN3013V;RO;2010;43.50;;;;
EN3013V;RO;2011;43.50;;;;
EN3013V;RO;2012;44.20;;;;
EN3013V;RO;2015;42.50;;;;
EN3013V;RO;2016;43.60;;;;
EN3013V;RO001C;2010;89.00;;;;
EN3013V;RO001C;2011;90.00;;;;
EN3013V;RO001C;2012;90.90;;;;
EN3013V;RO001C;2015;81.80;;;;
EN3013V;RO001C;2016;82.40;;;;
EN3013V;RO002C;2010;95.50;;;;
EN3013V;RO002C;2011;97.70;;;;
EN3013V;RO002C;2012;97.90;;;;
EN3013V;RO002C;2015;95.10;;;;
EN3013V;RO002C;2016;95.00;;;;
EN3013V;RO003C;2010;99.80;;;;
EN3013V;RO003C;2011;99.80;;;;
EN3013V;RO003C;2012;99.80;;;;
EN3013V;RO003C;2015;94.40;;;;
EN3013V;RO003C;2016;94.70;;;;
EN3013V;RO004C;2010;73.20;;;;
EN3013V;RO004C;2011;70.60;;;;
EN3013V;RO004C;2012;95.00;;;;
EN3013V;RO004C;2015;70.70;;;;
EN3013V;RO004C;2016;71.00;;;;
EN3013V;RO005C;2010;70.60;;;;
EN3013V;RO005C;2011;68.70;;;;
EN3013V;RO005C;2012;70.80;;;;
EN3013V;RO005C;2015;72.80;;;;
EN3013V;RO005C;2016;80.30;;;;
EN3013V;RO006C;2010;85.50;;;;
EN3013V;RO006C;2011;85.40;;;;
EN3013V;RO006C;2012;84.00;;;;
EN3013V;RO006C;2015;76.50;;;;
EN3013V;RO006C;2016;77.00;;;;
EN3013V;RO007C;2010;82.90;;;;
EN3013V;RO007C;2011;83.70;;;;
EN3013V;RO007C;2012;84.30;;;;
EN3013V;RO007C;2015;74.60;;;;
EN3013V;RO007C;2016;73.90;;;;
EN3013V;RO008C;2010;78.60;;;;
EN3013V;RO008C;2011;80.70;;;;
EN3013V;RO008C;2012;81.50;;;;
EN3013V;RO008C;2015;73.90;;;;
EN3013V;RO008C;2016;74.20;;;;
EN3013V;RO009C;2010;99.70;;;;
EN3013V;RO009C;2011;99.70;;;;
EN3013V;RO009C;2012;99.90;;;;
EN3013V;RO009C;2015;99.80;;;;
EN3013V;RO009C;2016;99.90;;;;
EN3013V;RO010C;2010;96.90;;;;
EN3013V;RO010C;2011;98.00;;;;
EN3013V;RO010C;2012;98.90;;;;
EN3013V;RO010C;2015;85.40;;;;
EN3013V;RO010C;2016;86.40;;;;
EN3013V;RO011C;2010;86.60;;;;
EN3013V;RO011C;2011;87.50;;;;
EN3013V;RO011C;2012;89.10;;;;
EN3013V;RO011C;2015;68.20;;;;
EN3013V;RO011C;2016;68.90;;;;
EN3013V;RO012C;2010;63.60;;;;
EN3013V;RO012C;2011;64.00;;;;
EN3013V;RO012C;2012;95.30;;;;
EN3013V;RO012C;2015;63.40;;;;
EN3013V;RO012C;2016;82.50;;;;
EN3013V;RO013C;2010;71.00;;;;
EN3013V;RO013C;2011;71.70;;;;
EN3013V;RO013C;2012;80.80;;;;
EN3013V;RO013C;2015;71.00;;;;
EN3013V;RO013C;2016;83.60;;;;
EN3013V;RO014C;2010;83.70;;;;
EN3013V;RO014C;2011;84.00;;;;
EN3013V;RO014C;2012;84.20;;;;
EN3013V;RO014C;2015;79.70;;;;
EN3013V;RO014C;2016;79.50;;;;
EN3013V;RO015C;2009;65.80;;;;
EN3013V;RO015C;2010;66.10;;;;
EN3013V;RO015C;2011;67.60;;;;
EN3013V;RO015C;2012;67.90;;;;
EN3013V;RO015C;2015;76.10;;;;
EN3013V;RO015C;2016;80.70;;;;
EN3013V;RO016C;2009;63.90;;;;
EN3013V;RO016C;2010;63.60;;;;
EN3013V;RO016C;2011;63.50;;;;
EN3013V;RO016C;2012;64.00;;;;
EN3013V;RO016C;2015;53.90;;;;
EN3013V;RO016C;2016;54.10;;;;
EN3013V;RO017C;2009;70.20;;;;
EN3013V;RO017C;2010;70.50;;;;
EN3013V;RO017C;2011;72.20;;;;
EN3013V;RO017C;2012;87.00;;;;
EN3013V;RO017C;2015;70.10;;;;
EN3013V;RO017C;2016;70.70;;;;
EN3013V;RO018C;2009;72.80;;;;
EN3013V;RO018C;2010;74.30;;;;
EN3013V;RO018C;2011;71.00;;;;
EN3013V;RO018C;2012;75.60;;;;
EN3013V;RO018C;2015;70.50;;;;
EN3013V;RO018C;2016;79.20;;;;
EN3013V;RO019C;2009;52.30;;;;
EN3013V;RO019C;2010;58.60;;;;
EN3013V;RO019C;2011;65.50;;;;
EN3013V;RO019C;2012;78.40;;;;
EN3013V;RO019C;2015;70.50;;;;
EN3013V;RO019C;2016;70.90;;;;
EN3013V;RO020C;2009;59.60;;;;
EN3013V;RO020C;2010;60.20;;;;
EN3013V;RO020C;2011;60.60;;;;
EN3013V;RO020C;2012;57.50;;;;
EN3013V;RO020C;2015;53.90;;;;
EN3013V;RO020C;2016;54.40;;;;
EN3013V;RO021C;2009;95.80;;;;
EN3013V;RO021C;2010;96.20;;;;
EN3013V;RO021C;2011;97.30;;;;
EN3013V;RO021C;2012;99.00;;;;
EN3013V;RO021C;2015;71.20;;;;
EN3013V;RO021C;2016;61.80;;;;
EN3013V;RO022C;2015;77.50;;;;
EN3013V;RO022C;2016;78.10;;;;
EN3013V;RO023C;2010;81.70;;;;
EN3013V;RO023C;2011;81.70;;;;
